class_index,label_name,title,description,text,char_count,word_count
4,Sci/Tech,"Hitachi, Matsushita, Toshiba in LCD Venture","Japan's Hitachi Ltd., Matsushita Electric Industrial Co. and Toshiba Corp. struck a deal to jointly make displays for flat-screen televisions, starting as early as July 2006, the companies said Tuesday.","Hitachi, Matsushita, Toshiba in LCD Venture Japan's Hitachi Ltd., Matsushita Electric Industrial Co. and Toshiba Corp. struck a deal to jointly make displays for flat-screen televisions, starting as early as July 2006, the companies said Tuesday.",246,36
2,Sports,Former Kan. Junior College Coach Indicted,"WICHITA, Kan. Dec 14, 2004 - A former junior college basketball coach was indicted on charges that he provided false academic information about his athletes to Division I schools looking to recruit the players.","Former Kan. Junior College Coach Indicted WICHITA, Kan. Dec 14, 2004 - A former junior college basketball coach was indicted on charges that he provided false academic information about his athletes to Division I schools looking to recruit the players.",252,40
4,Sci/Tech,Google Faces Challenge of Public Company Status (washingtonpost.com),"washingtonpost.com - Your name is synonymous with searching the Internet, and you've just raised roughly  #36;1.7 billion from investors by going public. What are you going to do now?","Google Faces Challenge of Public Company Status (washingtonpost.com) washingtonpost.com - Your name is synonymous with searching the Internet, and you've just raised roughly  #36;1.7 billion from investors by going public. What are you going to do now?",252,37
3,Business,World economy at risk if oil prices remain high: Conference Board,"OTTAWA - World economic growth will be at risk next year if oil prices remain near all-time highs well into next year, the Conference Board of Canada said Friday.","World economy at risk if oil prices remain high: Conference Board OTTAWA - World economic growth will be at risk next year if oil prices remain near all-time highs well into next year, the Conference Board of Canada said Friday.",228,40
3,Business,Houston firm to buy Greensboro petroleum terminal,"Kinder Morgan Energy Partners LP in Houston has signed a definitive agreement to buy nine refined petroleum products terminals in the Southeast, including one in Greensboro, from Charter Terminal Co.","Houston firm to buy Greensboro petroleum terminal Kinder Morgan Energy Partners LP in Houston has signed a definitive agreement to buy nine refined petroleum products terminals in the Southeast, including one in Greensboro, from Charter Terminal Co.",249,37
4,Sci/Tech,Lost Votes in N.M. a Cautionary Tale,"Four years ago, about 2,300 voters cast their ballots before Election Day on state-of-the-art, push-button electronic voting machines. For 678 of them, their votes were never recorded.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;","Lost Votes in N.M. a Cautionary Tale Four years ago, about 2,300 voters cast their ballots before Election Day on state-of-the-art, push-button electronic voting machines. For 678 of them, their votes were never recorded.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",366,41
2,Sports,Chiefs Staying Positive Before Home Game,"They will be playing at home and this is not a playoff game, so the Kansas City Chiefs have every reason to expect that they will look like a completely different team when they face the Carolina Panthers on Sunday in a tussle between 0-1 teams.","Chiefs Staying Positive Before Home Game They will be playing at home and this is not a playoff game, so the Kansas City Chiefs have every reason to expect that they will look like a completely different team when they face the Carolina Panthers on Sunday in a tussle between 0-1 teams.",286,52
2,Sports,McGrady receives a three-year extension,"The Rockets made McGrady smile Monday, giving him a three-year contract extension worth \$63 million. That, coupled with the three years he had remaining on his existing ","McGrady receives a three-year extension The Rockets made McGrady smile Monday, giving him a three-year contract extension worth  $63 million. That, coupled with the three years he had remaining on his existing",209,32
4,Sci/Tech,Stowers Expansion Hinges On Stem Cell Research,"KANSAS CITY, Mo. -- The Stowers Institute of Medical Research will not build its second center in Missouri if the state outlaws stem cell research, Stowers president William Neaves said Friday.","Stowers Expansion Hinges On Stem Cell Research KANSAS CITY, Mo. -- The Stowers Institute of Medical Research will not build its second center in Missouri if the state outlaws stem cell research, Stowers president William Neaves said Friday.",240,38
1,World,N. Koreans Seek Asylum in Beijing School,"Chinese parents pick up their children at the gate of the Korean School in Beijing Friday Oct. 22, 2004. As many as 29 North Korean asylum seekers entered the school earlier Friday, and told school authorities ","N. Koreans Seek Asylum in Beijing School Chinese parents pick up their children at the gate of the Korean School in Beijing Friday Oct. 22, 2004. As many as 29 North Korean asylum seekers entered the school earlier Friday, and told school authorities",250,43
4,Sci/Tech,Speech recognition  #39;on-a-chip #39; inside three years,"The US National Science Foundation has awarded a \$1m grant to researchers in the US who want to put speech recognition on a chip, a move the project #39;s proponents claim will revolutionise the way we communicate.","Speech recognition  #39;on-a-chip #39; inside three years The US National Science Foundation has awarded a  $1m grant to researchers in the US who want to put speech recognition on a chip, a move the project #39;s proponents claim will revolutionise the way we communicate.",273,44
3,Business,Evening Gazette Our Say,The Royal Mail #39;s proud boast that it is making 1m a day profit will come as little consolation to those who feel the service is still poor.,Evening Gazette Our Say The Royal Mail #39;s proud boast that it is making 1m a day profit will come as little consolation to those who feel the service is still poor.,167,32
4,Sci/Tech,European craft to probe  #39;moon colonies #39;,A tiny craft powered by Star Trek #39; technology is standing at the  quot;gateway quot; to the moon - and a landmark date in the history of European space exploration.,European craft to probe  #39;moon colonies #39; A tiny craft powered by Star Trek #39; technology is standing at the  quot;gateway quot; to the moon - and a landmark date in the history of European space exploration.,216,37
2,Sports,Mets to interview Backman,"The Mets may reach back into one of their most successful eras in their manager search. Wally Backman, the sparkplug second baseman on the 1986 championship team ","Mets to interview Backman The Mets may reach back into one of their most successful eras in their manager search. Wally Backman, the sparkplug second baseman on the 1986 championship team",187,31
3,Business,Feds Indict CA Ex-CEO Kumar,Months of legal woes and executive shuffling came to a resolution of sorts last week for Computer Associates. Federal prosecutors indicted former CEO Sanjay Kumar for back-dating contracts ,Feds Indict CA Ex-CEO Kumar Months of legal woes and executive shuffling came to a resolution of sorts last week for Computer Associates. Federal prosecutors indicted former CEO Sanjay Kumar for back-dating contracts,216,33
4,Sci/Tech,Apple #39;s iMac is no longer flagship product,"The last time Apple Computer Inc. introduced an all-new iMac computer, back in January 2002, Apple Chief Executive Steve Jobs was featured smiling with the desktop on the cover of Time magazine.","Apple #39;s iMac is no longer flagship product The last time Apple Computer Inc. introduced an all-new iMac computer, back in January 2002, Apple Chief Executive Steve Jobs was featured smiling with the desktop on the cover of Time magazine.",241,40
2,Sports,Last-minute TD stops Maine,"Justin Rascati completed 19 of 28 passes for 197 yards and two touchdowns, including a game-winning 23-yarder to D.D. Boxley with 47 seconds remaining, as James Madison stayed undefeated in the Atlantic 10 with a 24-20 victory over Maine at Orono yesterday.","Last-minute TD stops Maine Justin Rascati completed 19 of 28 passes for 197 yards and two touchdowns, including a game-winning 23-yarder to D.D. Boxley with 47 seconds remaining, as James Madison stayed undefeated in the Atlantic 10 with a 24-20 victory over Maine at Orono yesterday.",284,46
2,Sports,Gallacher #39;s wedge shot wraps up  #39;dream #39; title,A famous name once more adorns a European Tour trophy after Stephen Gallacher won the Dunhill Links Championship yesterday at St Andrews.,Gallacher #39;s wedge shot wraps up  #39;dream #39; title A famous name once more adorns a European Tour trophy after Stephen Gallacher won the Dunhill Links Championship yesterday at St Andrews.,195,31
2,Sports,Cowboys bring out the worst in Garcia,"IRVING, Texas - Browns quarterback Jeff Garcia didn #39;t need a complicated formula to tell him he played the worst game of his career.","Cowboys bring out the worst in Garcia IRVING, Texas - Browns quarterback Jeff Garcia didn #39;t need a complicated formula to tell him he played the worst game of his career.",174,31
3,Business,"Payrolls Grow, But Miss Target","(CBS/AP) The Labor Department said Friday that employers #39; payrolls increased by 96,000 overall in September while the unemployment rate held steady at 5.4 percent.","Payrolls Grow, But Miss Target (CBS/AP) The Labor Department said Friday that employers #39; payrolls increased by 96,000 overall in September while the unemployment rate held steady at 5.4 percent.",198,30
